DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DiscoveredInProgress,DaysOfExposure,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
02/11/2017 12:00:00 AM,04/09/2017 12:00:00 AM,Cyberattack,01/30/2017 12:00:00 AM,01/30/2017 12:00:00 AM,Lake Kennedy McCulluch CPAs PS,9691,Other,1688,Finance,"1,000-9,999",1-99,0,12,false,0,false,57,0
02/06/2017 12:00:00 AM,04/04/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,Tempur-Pedic,9690,Malware,7366,Business,"1,000-9,999",300-399,0,346,false,283,false,57,200-299
02/10/2017 12:00:00 AM,03/27/2017 12:00:00 AM,Cyberattack,,,"Easy Breathe, Inc.",9689,Unclear/unknown,2034,Business,"1,000-9,999",Unknown,,,false,,false,45,Unknown
02/03/2017 12:00:00 AM,03/17/2017 12:00:00 AM,Cyberattack,10/20/2016 12:00:00 AM,10/20/2016 12:00:00 AM,People for People,9688,Other,821,Non-Profit/Charity,500-999,100-199,0,106,false,0,false,42,0
02/13/2017 12:00:00 AM,03/16/2017 12:00:00 AM,Unauthorized Access,02/11/2017 12:00:00 AM,02/13/2017 12:00:00 AM,"Northwest Christian Schools, Inc.",9687,,526,Education,500-999,1-99,0,2,true,2,true,31,1-99
02/06/2017 12:00:00 AM,03/10/2017 12:00:00 AM,Unauthorized Access,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,Bambeco Inc.,9686,,2176,Business,"1,000-9,999",300-399,0,346,false,283,false,32,200-299
02/06/2017 12:00:00 AM,03/08/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,Atlantic Cigar,9685,Malware,803,Business,500-999,300-399,0,346,false,283,false,30,200-299
02/06/2017 12:00:00 AM,03/08/2017 12:00:00 AM,Cyberattack,12/14/2016 12:00:00 AM,02/06/2017 12:00:00 AM,prAna,9684,Malware,18172,Business,"10,000-49,999",1-99,0,54,true,54,true,30,1-99
02/22/2017 12:00:00 AM,03/07/2017 12:00:00 AM,Unauthorized Access,02/22/2017 12:00:00 AM,02/22/2017 12:00:00 AM,Russell Investments,9683,,1291,Finance,"1,000-9,999",0,0,0,true,0,true,13,0
02/06/2017 12:00:00 AM,03/06/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,West Music Company,9682,Malware,1495,Business,"1,000-9,999",300-399,0,346,false,283,false,28,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"Movie Mars, Inc.",9681,Malware,524,Business,500-999,300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"Century, LCC",9680,Malware,639,Business,500-999,300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"Plow and Hearth, LLC",9679,Malware,1274,Business,"1,000-9,999",300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"Vapour Organic Beauty, LLC",9678,Malware,847,Business,500-999,300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"Blue Mercury, Inc.",9677,Malware,778,Business,500-999,300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"Nutrex Hawaii, Inc.",9676,Malware,725,Business,500-999,300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,Alpha Industries,9675,Malware,1013,Business,"1,000-9,999",300-399,0,346,false,283,false,19,200-299
02/06/2017 12:00:00 AM,02/25/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,"New England Biolabs, Inc.",9674,Malware,746,Business,500-999,300-399,0,346,false,283,false,19,200-299
01/12/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Theft or Mistake,01/12/2017 12:00:00 AM,,"Pasco Rentals, Inc.",9672,,6300,Business,"1,000-9,999",Unknown,,0,false,,false,43,Unknown
01/05/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,07/30/2015 12:00:00 AM,12/14/2016 12:00:00 AM,Roberts Hawaii,9671,Malware,1178,Business,"1,000-9,999",500+,0,525,false,503,false,50,500+
02/06/2017 12:00:00 AM,02/24/2017 12:00:00 AM,Cyberattack,02/26/2016 12:00:00 AM,12/05/2016 12:00:00 AM,Mrs Prindables,9669,Malware,784,Business,500-999,300-399,0,346,false,283,false,18,200-299
02/06/2017 12:00:00 AM,02/23/2017 12:00:00 AM,Cyberattack,06/01/2013 12:00:00 AM,12/31/2016 12:00:00 AM,Abbott Nutrition,9668,Malware,1819,Business,"1,000-9,999",500+,0,1346,false,1309,false,17,500+
11/16/2016 12:00:00 AM,02/22/2017 12:00:00 AM,Cyberattack,04/24/2016 12:00:00 AM,12/14/2016 12:00:00 AM,Intex Recreation Corp.,9667,Malware,1547,Business,"1,000-9,999",200-299,28,206,true,234,false,98,200-299
02/06/2017 12:00:00 AM,02/22/2017 12:00:00 AM,Unauthorized Access,02/03/2017 12:00:00 AM,02/06/2017 12:00:00 AM,"InterMountain Management, LLC",9666,,558,Business,500-999,1-99,0,3,true,3,true,16,1-99
01/09/2017 12:00:00 AM,02/08/2017 12:00:00 AM,Unauthorized Access,11/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,The Boeing Company,9665,,7288,Business,"1,000-9,999",1-99,0,49,false,0,false,30,0
12/23/2016 12:00:00 AM,02/03/2017 12:00:00 AM,Unauthorized Access,11/16/2016 12:00:00 AM,11/16/2016 12:00:00 AM,"Conover Capital Management, LLC and Conover Securities Corporation",9664,,1197,Finance,"1,000-9,999",1-99,0,37,false,0,false,42,0
12/23/2015 12:00:00 AM,01/18/2017 12:00:00 AM,Cyberattack,,,"CoPilot Provider Support Services, Inc.",9662,Other,1522,Health,"1,000-9,999",Unknown,,,false,,false,392,Unknown
11/28/2016 12:00:00 AM,01/12/2017 12:00:00 AM,Cyberattack,05/02/2016 12:00:00 AM,11/22/2016 12:00:00 AM,"Spiraledge, Inc.",9661,Malware,9700,Business,"1,000-9,999",200-299,0,210,false,204,false,45,200-299
11/30/2016 12:00:00 AM,12/21/2016 12:00:00 AM,Unauthorized Access,01/16/2016 12:00:00 AM,,Community Health Plan of Washington,9660,,353388,Health,"50,000-999,999",Unknown,,319,false,,false,21,Unknown
,12/20/2016 12:00:00 AM,Unauthorized Access,,,Western Union Financial Services,9659,,2470,Finance,"1,000-9,999",Unknown,,,false,,false,,Unknown
10/18/2016 12:00:00 AM,11/30/2016 12:00:00 AM,Theft or Mistake,10/18/2016 12:00:00 AM,10/18/2016 12:00:00 AM,CHI Franciscan Health- Hospice Tacoma,9658,,1223,Health,"1,000-9,999",0,0,0,true,0,true,43,0
10/27/2016 12:00:00 AM,11/22/2016 12:00:00 AM,Cyberattack,11/09/2015 12:00:00 AM,10/24/2016 12:00:00 AM,The Madison Square Garden Company,9657,Malware,,Business,Unknown,300-399,0,353,false,350,false,26,300-399
10/21/2016 12:00:00 AM,11/21/2016 12:00:00 AM,Cyberattack,03/09/2016 12:00:00 AM,10/22/2016 12:00:00 AM,Island Hotel Company Limited,9656,Malware,,Business,Unknown,200-299,1,226,true,227,false,31,200-299
,11/18/2016 12:00:00 AM,Unauthorized Access,11/13/2016 12:00:00 AM,,Michigan State University,9655,,,Education,Unknown,Unknown,,,false,,false,,Unknown
11/04/2016 12:00:00 AM,11/18/2016 12:00:00 AM,Cyberattack,10/03/2015 12:00:00 AM,10/09/2016 12:00:00 AM,Springfield Armory,9654,Malware,512,Business,500-999,300-399,0,398,false,372,false,14,300-399
07/14/2016 12:00:00 AM,11/09/2016 12:00:00 AM,Cyberattack,,,UFCW Local 655 Food Employers Pension Plan,9652,Ransomware,556,Finance,500-999,Unknown,,,false,,false,118,Unknown
,11/09/2016 12:00:00 AM,Cyberattack,09/07/2016 12:00:00 AM,10/24/2016 12:00:00 AM,Eileen Fisher Inc.,9651,Malware,755,Business,500-999,Unknown,,,false,47,false,,1-99
10/07/2016 12:00:00 AM,11/04/2016 12:00:00 AM,Cyberattack,,,Rebecca Minkoff LLC,9650,Unclear/unknown,549,Business,500-999,Unknown,,,false,,false,28,Unknown
09/30/2016 12:00:00 AM,10/19/2016 12:00:00 AM,Cyberattack,05/29/2016 12:00:00 AM,07/22/2016 12:00:00 AM,Eastwood Company,9649,Malware,633,Business,500-999,100-199,0,124,false,54,false,19,1-99
09/12/2016 12:00:00 AM,09/30/2016 12:00:00 AM,Unauthorized Access,09/12/2016 12:00:00 AM,09/12/2016 12:00:00 AM,Vaupell,9647,,1198,Business,"1,000-9,999",0,0,0,true,0,true,18,0
09/06/2016 12:00:00 AM,09/23/2016 12:00:00 AM,Theft or Mistake,08/31/2016 12:00:00 AM,09/02/2016 12:00:00 AM,Group Health Cooperative,9646,,651,Health,500-999,1-99,0,6,false,2,false,17,1-99
08/23/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Theft or Mistake,,,"Ascensus, Inc.",9645,,1505,Finance,"1,000-9,999",Unknown,,,false,,false,27,Unknown
08/22/2016 12:00:00 AM,09/19/2016 12:00:00 AM,Unauthorized Access,,,ACTIVEOutdoors,9644,,1449645,Government,"1,000,000+",Unknown,,,false,,false,28,Unknown
08/19/2016 12:00:00 AM,09/02/2016 12:00:00 AM,Cyberattack,04/25/2016 12:00:00 AM,,Noble House Hotels,9643,Skimmers,1463,Business,"1,000-9,999",Unknown,,116,false,,false,14,Unknown
07/22/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Theft or Mistake,04/21/2016 12:00:00 AM,06/13/2016 12:00:00 AM,Highline Medical Center,9642,,12724,Health,"10,000-49,999",1-99,0,92,false,53,false,40,1-99
07/15/2016 12:00:00 AM,08/31/2016 12:00:00 AM,Cyberattack,02/16/2016 12:00:00 AM,07/07/2016 12:00:00 AM,Kimpton Hotels & Restaurants,9641,Malware,5428,Business,"1,000-9,999",100-199,0,150,false,142,false,47,100-199
08/18/2016 12:00:00 AM,08/30/2016 12:00:00 AM,Unauthorized Access,07/16/2016 12:00:00 AM,08/18/2016 12:00:00 AM,"Presnell Gage, PLLC",9640,,2613,Finance,"1,000-9,999",1-99,0,33,true,33,true,12,1-99
06/30/2016 12:00:00 AM,08/22/2016 12:00:00 AM,Cyberattack,10/21/2015 12:00:00 AM,04/07/2016 12:00:00 AM,KontrolFreek,9639,Malware,625,Business,500-999,200-299,0,253,false,169,false,53,100-199
07/15/2016 12:00:00 AM,08/18/2016 12:00:00 AM,Cyberattack,01/02/2016 12:00:00 AM,07/17/2016 12:00:00 AM,Eddie Bauer,9638,Malware,73508,Business,"50,000-999,999",100-199,2,195,true,197,false,34,100-199
06/13/2016 12:00:00 AM,08/12/2016 12:00:00 AM,Unauthorized Access,03/30/2016 12:00:00 AM,,"Valley Anesthesiology Consultants, Inc.",9637,,611,Health,500-999,Unknown,,75,false,,false,60,Unknown
07/13/2016 12:00:00 AM,08/03/2016 12:00:00 AM,Cyberattack,06/17/2016 12:00:00 AM,,Banner Health,9635,Malware,7916,Health,"1,000-9,999",Unknown,,26,false,,false,21,Unknown
06/08/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,04/21/2016 12:00:00 AM,06/13/2016 12:00:00 AM,San Antonio Shoemakers,9634,Malware,511,Business,500-999,1-99,5,48,true,53,false,41,1-99
07/19/2016 12:00:00 AM,07/19/2016 12:00:00 AM,Cyberattack,03/01/2016 12:00:00 AM,07/31/2016 12:00:00 AM,CiCi Enterprises,9633,Malware,,Business,Unknown,100-199,12,140,true,152,false,0,100-199
06/08/2016 12:00:00 AM,07/16/2016 12:00:00 AM,Unauthorized Access,04/01/2015 12:00:00 AM,,"NLU Products, LLC",9632,,2527,Business,"1,000-9,999",Unknown,,434,false,,false,38,Unknown
05/01/2016 12:00:00 AM,07/06/2016 12:00:00 AM,Cyberattack,12/02/2015 12:00:00 AM,06/08/2016 12:00:00 AM,Wendy's,9630,Malware,,Business,Unknown,100-199,38,151,true,189,false,66,100-199
05/17/2016 12:00:00 AM,06/28/2016 12:00:00 AM,Cyberattack,01/31/2016 12:00:00 AM,06/02/2016 12:00:00 AM,Noodles & Company,9629,Malware,,Business,Unknown,100-199,16,107,true,123,false,42,100-199
05/13/2016 12:00:00 AM,06/27/2016 12:00:00 AM,Cyberattack,10/27/2015 12:00:00 AM,03/21/2016 12:00:00 AM,Hard Rock Hotel & Casino Las Vegas,9628,Malware,,Business,Unknown,100-199,0,199,false,146,false,45,100-199
09/17/2014 12:00:00 AM,06/16/2016 12:00:00 AM,Unauthorized Access,05/13/2014 12:00:00 AM,05/13/2014 12:00:00 AM,Uber Technologies,9627,,1355,Business,"1,000-9,999",100-199,0,127,false,0,false,638,0
06/01/2016 12:00:00 AM,06/13/2016 12:00:00 AM,Theft or Mistake,05/27/2016 12:00:00 AM,06/01/2016 12:00:00 AM,The Tax Shack,9626,,1000,Finance,"1,000-9,999",1-99,0,5,true,5,true,12,1-99
09/29/2015 12:00:00 AM,06/10/2016 12:00:00 AM,Unauthorized Access,02/19/2014 12:00:00 AM,08/06/2015 12:00:00 AM,Grand Sierra Resort,9625,,1061,Business,"1,000-9,999",500+,0,587,false,533,false,255,500+
01/30/2016 12:00:00 AM,06/06/2016 12:00:00 AM,Cyberattack,,01/30/2016 12:00:00 AM,"Empathia, Inc.",9623,Malware,602,Business,500-999,Unknown,0,,true,,true,128,Unknown
,05/11/2016 12:00:00 AM,Unauthorized Access,04/12/2016 12:00:00 AM,,Olympia School District,9622,,2145,Government,"1,000-9,999",Unknown,,,false,,false,,Unknown
,05/10/2016 12:00:00 AM,Unauthorized Access,,,LendUp Processing Center,9621,,708,Finance,500-999,Unknown,,,false,,false,,Unknown
04/04/2016 12:00:00 AM,04/27/2016 12:00:00 AM,Unauthorized Access,,,AIM Inc.,9617,,1639,Business,"1,000-9,999",Unknown,,,false,,false,23,Unknown
,04/18/2016 12:00:00 AM,Unauthorized Access,03/01/2016 12:00:00 AM,,doTERRA International LLC,9616,,41485,Business,"10,000-49,999",Unknown,,,false,,false,,Unknown
,04/11/2016 12:00:00 AM,Cyberattack,01/22/2014 12:00:00 AM,02/08/2016 12:00:00 AM,"Schwaab, Inc.",9615,Malware,2162,Business,"1,000-9,999",Unknown,,,false,747,false,,500+
03/07/2016 12:00:00 AM,03/15/2016 12:00:00 AM,Cyberattack,03/07/2016 12:00:00 AM,03/07/2016 12:00:00 AM,Advance Auto Parts,9614,Phishing,544,Business,500-999,0,0,0,true,0,true,8,0
,03/14/2016 12:00:00 AM,Cyberattack,12/01/2011 12:00:00 AM,01/26/2016 12:00:00 AM,"Bailey's, Inc.",9613,Malware,8844,Business,"1,000-9,999",Unknown,,,false,1517,false,,500+
03/02/2016 12:00:00 AM,03/07/2016 12:00:00 AM,Unauthorized Access,03/02/2016 12:00:00 AM,,Turner Construction Company,9612,,566,Business,500-999,Unknown,,0,false,,false,5,Unknown
11/13/2015 12:00:00 AM,03/04/2016 12:00:00 AM,Unauthorized Access,10/03/2015 12:00:00 AM,,21st Century Oncology,9611,,2802,Health,"1,000-9,999",Unknown,,41,false,,false,112,Unknown
12/16/2015 12:00:00 AM,02/09/2016 12:00:00 AM,Unauthorized Access,11/15/2013 12:00:00 AM,12/24/2015 12:00:00 AM,Health Care Authority,9610,,91187,Government,"50,000-999,999",500+,8,761,true,769,false,55,500+
,02/04/2016 12:00:00 AM,Unauthorized Access,10/03/2015 12:00:00 AM,12/18/2015 12:00:00 AM,"Gyft, Inc.",9609,,9042,Business,"1,000-9,999",Unknown,,,false,76,false,,1-99
12/03/2015 12:00:00 AM,01/29/2016 12:00:00 AM,Cyberattack,05/04/2014 12:00:00 AM,12/03/2015 12:00:00 AM,"Landry's, Inc.",9608,Skimmers,,Business,Unknown,500+,0,578,true,578,true,57,500+
,01/22/2016 12:00:00 AM,Cyberattack,,,Starwood Hotels and Resorts,9607,Malware,,Business,Unknown,Unknown,,,false,,false,,Unknown
11/24/2015 12:00:00 AM,01/14/2016 12:00:00 AM,Cyberattack,08/13/2015 12:00:00 AM,12/08/2015 12:00:00 AM,Hyatt Hotels Corporation,9605,Malware,15,Business,< 500,100-199,14,103,true,117,false,51,100-199
12/10/2015 12:00:00 AM,01/13/2016 12:00:00 AM,Unauthorized Access,12/07/2015 12:00:00 AM,12/08/2015 12:00:00 AM,HSBC Bank USA,9604,,5270,Finance,"1,000-9,999",1-99,0,3,false,1,false,34,1-99
12/07/2015 12:00:00 AM,12/23/2015 12:00:00 AM,Theft or Mistake,11/09/2015 12:00:00 AM,,"Matson Navigation Company, Inc. and Horizon Lines",9602,,2185,Business,"1,000-9,999",Unknown,,28,false,,false,16,Unknown
08/04/2015 12:00:00 AM,12/18/2015 12:00:00 AM,Unauthorized Access,07/15/2014 12:00:00 AM,08/05/2014 12:00:00 AM,"Yapstone, Inc.",9601,,5264,Business,"1,000-9,999",300-399,0,385,false,21,false,136,1-99
,11/30/2015 12:00:00 AM,Cyberattack,01/22/2015 12:00:00 AM,07/20/2015 12:00:00 AM,Muji,9599,Malware,664,Business,500-999,Unknown,,,false,179,false,,100-199
02/10/2015 12:00:00 AM,11/24/2015 12:00:00 AM,Cyberattack,,,"Hilton Worldwide, Inc.",9598,Malware,,Business,Unknown,Unknown,,,false,,false,287,Unknown
,11/13/2015 12:00:00 AM,Cyberattack,12/29/2014 12:00:00 AM,08/11/2015 12:00:00 AM,Noble House Hotels and Resorts,9597,Malware,4555,Business,"1,000-9,999",Unknown,,,false,225,false,,200-299
04/04/2021 12:00:00 AM,05/05/2021 12:00:00 AM,Unauthorized Access,04/04/2021 12:00:00 AM,04/04/2021 12:00:00 AM,SEIU 775 Benefits Group,10460,,124760,Non-Profit/Charity,"50,000-999,999",0,0,0,true,0,true,31,0
08/13/2020 12:00:00 AM,05/07/2021 12:00:00 AM,Theft or Mistake,,,"Telmate, LLC",10462,,4257,Business,"1,000-9,999",Unknown,,,false,,false,267,Unknown
12/13/2020 12:00:00 AM,05/10/2021 12:00:00 AM,Cyberattack,12/13/2020 12:00:00 AM,12/13/2020 12:00:00 AM,"Aspen Education Group, Inc.",10463,Malware,1958,Business,"1,000-9,999",0,0,0,true,0,true,148,0
01/28/2021 12:00:00 AM,05/10/2021 12:00:00 AM,Cyberattack,11/01/2020 12:00:00 AM,02/01/2021 12:00:00 AM,"Cougar Den, Inc.",10464,Phishing,757,Business,500-999,1-99,4,88,true,92,false,102,1-99
03/18/2021 12:00:00 AM,05/13/2021 12:00:00 AM,Cyberattack,02/06/2021 12:00:00 AM,03/19/2021 12:00:00 AM,"American Family Mutual Insurance Company, S.I.",10465,Other,5246,Finance,"1,000-9,999",1-99,1,40,true,41,false,56,1-99
02/16/2021 12:00:00 AM,05/19/2021 12:00:00 AM,Unauthorized Access,01/21/2021 12:00:00 AM,02/05/2021 12:00:00 AM,Rehoboth McKinley Christian Health Care Services,10467,,1186,Health,"1,000-9,999",1-99,0,26,false,15,false,92,1-99
04/15/2021 12:00:00 AM,05/21/2021 12:00:00 AM,Cyberattack,,,"Defender Industries, Inc.",10468,Malware,1208,Business,"1,000-9,999",Unknown,,,false,,false,36,Unknown
04/25/2021 12:00:00 AM,05/25/2021 12:00:00 AM,Cyberattack,01/07/2021 12:00:00 AM,04/04/2021 12:00:00 AM,Infinity Insurance Company,10469,Other,639,Finance,500-999,100-199,0,108,false,87,false,30,1-99
01/15/2021 12:00:00 AM,05/25/2021 12:00:00 AM,Cyberattack,11/01/2019 12:00:00 AM,09/03/2020 12:00:00 AM,"Sugarfina USA, LLC",10470,Malware,1019,Business,"1,000-9,999",400-499,0,441,false,307,false,130,300-399
12/16/2020 12:00:00 AM,05/27/2021 12:00:00 AM,Cyberattack,05/25/2020 12:00:00 AM,12/16/2020 12:00:00 AM,Accucom Corporation,10471,Malware,6829,Business,"1,000-9,999",200-299,0,205,true,205,true,162,200-299
01/11/2021 12:00:00 AM,05/28/2021 12:00:00 AM,Cyberattack,01/11/2021 12:00:00 AM,01/11/2021 12:00:00 AM,"20/20 Eye Care Network, Inc.",10472,Unclear/unknown,690,Health,500-999,0,0,0,true,0,true,137,0
01/21/2021 12:00:00 AM,05/28/2021 12:00:00 AM,Unauthorized Access,01/21/2021 12:00:00 AM,01/23/2021 12:00:00 AM,"USA Waste-Management Resources, LLC",10473,,6225,Business,"1,000-9,999",1-99,2,0,true,2,false,127,1-99
06/09/2021 12:00:00 AM,07/06/2021 12:00:00 AM,Theft or Mistake,06/09/2021 12:00:00 AM,,UniBank,10475,,11276,Finance,"10,000-49,999",Unknown,,0,false,,false,27,Unknown
03/21/2021 12:00:00 AM,07/08/2021 12:00:00 AM,Cyberattack,03/05/2021 12:00:00 AM,03/21/2021 12:00:00 AM,CNA Financial Corporation,10476,Ransomware,823,Finance,500-999,1-99,0,16,true,16,true,109,1-99
03/01/2021 12:00:00 AM,06/02/2021 12:00:00 AM,Cyberattack,03/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,"Asarco, LLC",10478,Ransomware,670,Business,500-999,0,0,0,true,0,true,93,0
04/25/2021 12:00:00 AM,06/03/2021 12:00:00 AM,Cyberattack,03/22/2021 12:00:00 AM,04/21/2021 12:00:00 AM,Supplemental Income 401(k) Plan,10479,Phishing,1085,Finance,"1,000-9,999",1-99,0,34,false,30,false,39,1-99
05/07/2021 12:00:00 AM,06/04/2021 12:00:00 AM,Theft or Mistake,05/07/2021 12:00:00 AM,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",10480,,1136,Health,"1,000-9,999",Unknown,,0,false,,false,28,Unknown
05/20/2021 12:00:00 AM,06/16/2021 12:00:00 AM,Cyberattack,02/07/2020 12:00:00 AM,05/20/2020 12:00:00 AM,Buffalo State College Foundation,10484,Ransomware,536,Non-Profit/Charity,500-999,400-499,0,468,false,103,false,27,100-199
04/07/2021 12:00:00 AM,06/18/2021 12:00:00 AM,Cyberattack,08/16/2020 12:00:00 AM,04/29/2021 12:00:00 AM,"Herff Jones, LLC",10485,Malware,17316,Business,"10,000-49,999",200-299,22,234,true,256,false,72,200-299
05/19/2021 12:00:00 AM,06/18/2021 12:00:00 AM,Unauthorized Access,05/17/2021 12:00:00 AM,05/19/2021 12:00:00 AM,"Maximus, Inc.",10486,,2560,Business,"1,000-9,999",1-99,0,2,true,2,true,30,1-99
02/12/2021 12:00:00 AM,06/22/2021 12:00:00 AM,Cyberattack,,,Royal Caribbean Group,10488,Phishing,502,Business,500-999,Unknown,,,false,,false,130,Unknown
05/03/2021 12:00:00 AM,06/23/2021 12:00:00 AM,Cyberattack,05/21/2020 12:00:00 AM,05/03/2021 12:00:00 AM,"Asset Marketing Services, LLC d/b/a GovMint.com",10489,Malware,1332,Business,"1,000-9,999",300-399,0,347,true,347,true,51,300-399
06/04/2021 12:00:00 AM,06/24/2021 12:00:00 AM,Cyberattack,,,Washington State Department of Labor & Industries,10490,Unclear/unknown,16466,Government,"10,000-49,999",Unknown,,,false,,false,20,Unknown
04/26/2021 12:00:00 AM,06/28/2021 12:00:00 AM,Cyberattack,04/25/2021 12:00:00 AM,,"Ankle and Foot Physicians and Surgeons, PLLC",10491,Ransomware,4996,Health,"1,000-9,999",Unknown,,1,false,,false,63,Unknown
04/26/2021 12:00:00 AM,06/30/2021 12:00:00 AM,Cyberattack,04/22/2021 12:00:00 AM,04/30/2021 12:00:00 AM,Marsh McLennan,10492,Other,2550,Finance,"1,000-9,999",1-99,4,4,true,8,false,65,1-99
01/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,Cyberattack,,01/16/2021 12:00:00 AM,"Nevada Restaurant Services, Inc.",10493,Malware,3241,Business,"1,000-9,999",Unknown,15,,true,,false,181,Unknown
05/20/2021 12:00:00 AM,07/02/2021 12:00:00 AM,Cyberattack,,,Morgan Stanley,10494,Malware,2080,Finance,"1,000-9,999",Unknown,,,false,,false,43,Unknown
10/12/2020 12:00:00 AM,07/02/2021 12:00:00 AM,Cyberattack,10/08/2020 12:00:00 AM,10/13/2020 12:00:00 AM,"The Paradies Shops, LLC",10495,Ransomware,657,Business,500-999,1-99,1,4,true,5,false,263,1-99
04/26/2021 12:00:00 AM,07/09/2021 12:00:00 AM,Cyberattack,03/08/2021 12:00:00 AM,04/26/2021 12:00:00 AM,"CSI Financial Services, LLC",10496,Phishing,4255,Finance,"1,000-9,999",1-99,0,49,true,49,true,74,1-99
09/26/2020 12:00:00 AM,07/13/2021 12:00:00 AM,Cyberattack,06/03/2020 12:00:00 AM,09/26/2020 12:00:00 AM,Arthur J. Gallagher & Co.,10497,Ransomware,72378,Finance,"50,000-999,999",100-199,0,115,true,115,true,290,100-199
06/06/2017 12:00:00 AM,10/16/2017 12:00:00 AM,Cyberattack,03/10/2017 12:00:00 AM,06/07/2017 12:00:00 AM,Capital One Merchants (Spark Pay Online),10498,Malware,1352,Business,"1,000-9,999",1-99,1,88,true,89,false,132,1-99
07/07/2017 12:00:00 AM,10/12/2017 12:00:00 AM,Cyberattack,03/18/2017 12:00:00 AM,07/02/2017 12:00:00 AM,Hyatt Hotels Corporation,10499,Skimmers,640,Business,500-999,100-199,0,111,false,106,false,97,100-199
05/15/2019 12:00:00 AM,07/24/2019 12:00:00 AM,Cyberattack,03/21/2019 12:00:00 AM,,"Laboratory Medicine Consultants, LTD",10500,Unclear/unknown,684,Health,500-999,Unknown,,55,false,,false,70,Unknown
05/26/2019 12:00:00 AM,07/26/2019 12:00:00 AM,Cyberattack,09/23/2018 12:00:00 AM,07/16/2019 12:00:00 AM,Sark Technologies LLC,10501,Malware,762,Business,500-999,200-299,51,245,true,296,false,61,200-299
03/12/2019 12:00:00 AM,07/27/2019 12:00:00 AM,Cyberattack,03/12/2019 12:00:00 AM,05/29/2019 12:00:00 AM,Community Psychiatric Clinic,10502,Other,6600,Health,"1,000-9,999",1-99,78,0,true,78,false,137,1-99
